    57	   441	          441	      4.410	      4.410	             $441.00	17-mar-1961              	   61aaaaaaa0bbbbbbb4ccccccc4ddddddd1xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    58	   442	          442	      4.420	      4.420	             $442.00	18-mar-1961              	   61aaaaaaa0bbbbbbb4ccccccc4ddddddd2xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    59	   443	          443	      4.430	      4.430	             $443.00	19-mar-1961              	   61aaaaaaa0bbbbbbb4ccccccc4ddddddd3xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    60	   444	          444	      4.440	      4.440	             $444.00	20-mar-1961              	   61aaaaaaa0bbbbbbb4ccccccc4ddddddd4xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    61	   445	          445	      4.450	      4.450	             $445.00	21-mar-1961              	   61aaaaaaa0bbbbbbb4ccccccc4ddddddd5xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    62	   446	          446	      4.460	      4.460	             $446.00	22-mar-1961              	   61aaaaaaa0bbbbbbb4ccccccc4ddddddd6xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    63	   447	          447	      4.470	      4.470	             $447.00	23-mar-1961              	   61aaaaaaa0bbbbbbb4ccccccc4ddddddd7xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    64	   448	          448	      4.480	      4.480	             $448.00	24-mar-1961              	   61aaaaaaa0bbbbbbb4ccccccc4ddddddd8xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    65	   449	          449	      4.490	      4.490	             $449.00	25-mar-1961              	   61aaaaaaa0bbbbbbb4ccccccc4ddddddd9xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    66	   450	          450	      4.500	      4.500	             $450.00	26-mar-1961              	   61aaaaaaa0bbbbbbb4ccccccc5ddddddd0xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    67	   451	          451	      4.510	      4.510	             $451.00	27-mar-1961              	   61aaaaaaa0bbbbbbb4ccccccc5ddddddd1xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    68	   452	          452	      4.520	      4.520	             $452.00	28-mar-1961              	   61aaaaaaa0bbbbbbb4ccccccc5ddddddd2xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    69	   453	          453	      4.530	      4.530	             $453.00	29-mar-1961              	   61aaaaaaa0bbbbbbb4ccccccc5ddddddd3xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    70	   454	          454	      4.540	      4.540	             $454.00	30-mar-1961              	   61aaaaaaa0bbbbbbb4ccccccc5ddddddd4xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    71	   455	          455	      4.550	      4.550	             $455.00	31-mar-1961              	   61aaaaaaa0bbbbbbb4ccccccc5ddddddd5xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    72	   456	          456	      4.560	      4.560	             $456.00	01-apr-1961              	   61aaaaaaa0bbbbbbb4ccccccc5ddddddd6xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    73	   457	          457	      4.570	      4.570	             $457.00	02-apr-1961              	   61aaaaaaa0bbbbbbb4ccccccc5ddddddd7xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    74	   458	          458	      4.580	      4.580	             $458.00	03-apr-1961              	   61aaaaaaa0bbbbbbb4ccccccc5ddddddd8xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    75	   459	          459	      4.590	      4.590	             $459.00	04-apr-1961              	   61aaaaaaa0bbbbbbb4ccccccc5ddddddd9xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    76	   460	          460	      4.600	      4.600	             $460.00	05-apr-1961              	   61aaaaaaa0bbbbbbb4ccccccc6ddddddd0xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    77	   461	          461	      4.610	      4.610	             $461.00	06-apr-1961              	   61aaaaaaa0bbbbbbb4ccccccc6ddddddd1xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    78	   462	          462	      4.620	      4.620	             $462.00	07-apr-1961              	   61aaaaaaa0bbbbbbb4ccccccc6ddddddd2xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    79	   463	          463	      4.630	      4.630	             $463.00	08-apr-1961              	   61aaaaaaa0bbbbbbb4ccccccc6ddddddd3xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    80	   464	          464	      4.640	      4.640	             $464.00	09-apr-1961              	   61aaaaaaa0bbbbbbb4ccccccc6ddddddd4xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    81	   465	          465	      4.650	      4.650	             $465.00	10-apr-1961              	   61aaaaaaa0bbbbbbb4ccccccc6ddddddd5xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    82	   466	          466	      4.660	      4.660	             $466.00	11-apr-1961              	   61aaaaaaa0bbbbbbb4ccccccc6ddddddd6xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    83	   467	          467	      4.670	      4.670	             $467.00	12-apr-1961              	   61aaaaaaa0bbbbbbb4ccccccc6ddddddd7xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    84	   468	          468	      4.680	      4.680	             $468.00	13-apr-1961              	   61aaaaaaa0bbbbbbb4ccccccc6ddddddd8xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    85	   469	          469	      4.690	      4.690	             $469.00	14-apr-1961              	   61aaaaaaa0bbbbbbb4ccccccc6ddddddd9xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    86	   470	          470	      4.700	      4.700	             $470.00	15-apr-1961              	   61aaaaaaa0bbbbbbb4ccccccc7ddddddd0xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    87	   471	          471	      4.710	      4.710	             $471.00	16-apr-1961              	   61aaaaaaa0bbbbbbb4ccccccc7ddddddd1xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    88	   472	          472	      4.720	      4.720	             $472.00	17-apr-1961              	   61aaaaaaa0bbbbbbb4ccccccc7ddddddd2xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    89	   473	          473	      4.730	      4.730	             $473.00	18-apr-1961              	   61aaaaaaa0bbbbbbb4ccccccc7ddddddd3xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    90	   474	          474	      4.740	      4.740	             $474.00	19-apr-1961              	   61aaaaaaa0bbbbbbb4ccccccc7ddddddd4xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    91	   475	          475	      4.750	      4.750	             $475.00	20-apr-1961              	   61aaaaaaa0bbbbbbb4ccccccc7ddddddd5xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    92	   476	          476	      4.760	      4.760	             $476.00	21-apr-1961              	   61aaaaaaa0bbbbbbb4ccccccc7ddddddd6xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    93	   477	          477	      4.770	      4.770	             $477.00	22-apr-1961              	   61aaaaaaa0bbbbbbb4ccccccc7ddddddd7xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    94	   478	          478	      4.780	      4.780	             $478.00	23-apr-1961              	   61aaaaaaa0bbbbbbb4ccccccc7ddddddd8xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    95	   479	          479	      4.790	      4.790	             $479.00	24-apr-1961              	   61aaaaaaa0bbbbbbb4ccccccc7ddddddd9xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    96	   480	          480	      4.800	      4.800	             $480.00	25-apr-1961              	   61aaaaaaa0bbbbbbb4ccccccc8ddddddd0xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    97	   481	          481	      4.810	      4.810	             $481.00	26-apr-1961              	   61aaaaaaa0bbbbbbb4ccccccc8ddddddd1xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    98	   482	          482	      4.820	      4.820	             $482.00	27-apr-1961              	   61aaaaaaa0bbbbbbb4ccccccc8ddddddd2xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

    99	   483	          483	      4.830	      4.830	             $483.00	28-apr-1961              	   61aaaaaaa0bbbbbbb4ccccccc8ddddddd3xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

   100	   484	          484	      4.840	      4.840	             $484.00	29-apr-1961              	   61aaaaaaa0bbbbbbb4ccccccc8ddddddd4xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

   101	   485	          485	      4.850	      4.850	             $485.00	30-apr-1961              	   61aaaaaaa0bbbbbbb4ccccccc8ddddddd5xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

   102	   486	          486	      4.860	      4.860	             $486.00	01-may-1961              	   61aaaaaaa0bbbbbbb4ccccccc8ddddddd6xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

   103	   487	          487	      4.870	      4.870	             $487.00	02-may-1961              	   61aaaaaaa0bbbbbbb4ccccccc8ddddddd7xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

   104	   488	          488	      4.880	      4.880	             $488.00	03-may-1961              	   61aaaaaaa0bbbbbbb4ccccccc8ddddddd8xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

   105	   489	          489	      4.890	      4.890	             $489.00	04-may-1961              	   61aaaaaaa0bbbbbbb4ccccccc8ddddddd9xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

   106	   490	          490	      4.900	      4.900	             $490.00	05-may-1961              	   61aaaaaaa0bbbbbbb4ccccccc9ddddddd0xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

   107	   491	          491	      4.910	      4.910	             $491.00	06-may-1961              	   61aaaaaaa0bbbbbbb4ccccccc9ddddddd1xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

   108	   492	          492	      4.920	      4.920	             $492.00	07-may-1961              	   61aaaaaaa0bbbbbbb4ccccccc9ddddddd2xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

   109	   493	          493	      4.930	      4.930	             $493.00	08-may-1961              	   61aaaaaaa0bbbbbbb4ccccccc9ddddddd3xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

   110	   494	          494	      4.940	      4.940	             $494.00	09-may-1961              	   61aaaaaaa0bbbbbbb4ccccccc9ddddddd4xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

   111	   495	          495	      4.950	      4.950	             $495.00	10-may-1961              	   61aaaaaaa0bbbbbbb4ccccccc9ddddddd5xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

   112	   496	          496	      4.960	      4.960	             $496.00	11-may-1961              	   61aaaaaaa0bbbbbbb4ccccccc9ddddddd6xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

   113	   497	          497	      4.970	      4.970	             $497.00	12-may-1961              	   61aaaaaaa0bbbbbbb4ccccccc9ddddddd7xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

   114	   498	          498	      4.980	      4.980	             $498.00	13-may-1961              	   61aaaaaaa0bbbbbbb4ccccccc9ddddddd8xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

   115	   499	          499	      4.990	      4.990	             $499.00	14-may-1961              	   61aaaaaaa0bbbbbbb4ccccccc9ddddddd9xxxxxxxxxxxxxxxxxxxxxxxxxxxxx

